날짜,시간,상품명,방송일시,노출(분)
2020-05-12,18:20,삼성화재,2020-05-12 18:20:00,60.0
2020-05-12,19:20,헤드남자속옷,2020-05-12 19:20:00,60.0
2020-05-12,20:20,국내산참조기,2020-05-12 20:20:00,60.0
2020-05-12,21:20,하림닭발,2020-05-12 21:20:00,60.0
2020-05-12,22:20,LGTV,2020-05-12 22:20:00,60.0
2020-05-12,23:20,캐리어에어컨,2020-05-12 23:20:00,60.0
2020-05-13,00:20,소화기,2020-05-13 00:20:00,60.0
2020-05-13,01:20,논슬립 옷걸이,2020-05-13 01:20:00,40.0
2020-05-13,02:00,논슬립 옷걸이,2020-05-13 02:00:00,20.0
2020-05-13,02:20,에지리법랑,2020-05-13 02:20:00,60.0
2020-05-13,03:20,김영근칼국수,2020-05-13 03:20:00,60.0
2020-05-13,04:20,통돌이오븐,2020-05-13 04:20:00,60.0
2020-05-13,05:20,나인닷 런닝머신,2020-05-13 05:20:00,60.0
2020-05-13,06:20,코펜하겐럭스하의,2020-05-13 06:20:00,60.0
2020-05-13,07:20,어성초샴푸,2020-05-13 07:20:00,60.0
2020-05-13,08:20,신일믹서기,2020-05-13 08:20:00,60.0
2020-05-13,09:20,올리고그릴,2020-05-13 09:20:00,60.0
2020-05-13,10:20,쿠미투니카팬티,2020-05-13 10:20:00,60.0
2020-05-13,11:20,노르웨이고등어,2020-05-13 11:20:00,60.0
2020-05-13,12:20,월드컵슈즈,2020-05-13 12:20:00,60.0
2020-05-13,13:20,삼성화재,2020-05-13 13:20:00,60.0
2020-05-13,14:20,민물장어,2020-05-13 14:20:00,60.0
2020-05-13,15:20,명품잡화,2020-05-13 15:20:00,60.0
2020-05-13,16:20,유귀열갓김치,2020-05-13 16:20:00,60.0
2020-05-13,17:20,손질 토막갈치,2020-05-13 17:20:00,60.0
2020-05-13,18:20,비버리힐스폴로 남성기초세트,2020-05-13 18:20:00,60.0
2020-05-13,19:20,에지리프라이팬,2020-05-13 19:20:00,60.0
2020-05-13,20:20,이종임김치,2020-05-13 20:20:00,60.0
2020-05-13,21:20,완도 활전복,2020-05-13 21:20:00,60.0
2020-05-13,22:20,연세두유,2020-05-13 22:20:00,60.0
2020-05-13,23:20,DB운전자보험,2020-05-13 23:20:00,60.0
2020-05-14,00:20,지베르니,2020-05-14 00:20:00,60.0
2020-05-14,01:20,이동수골프,2020-05-14 01:20:00,40.0
2020-05-14,02:00,이동수골프,2020-05-14 02:00:00,20.0
2020-05-14,02:20,속눈썹,2020-05-14 02:20:00,60.0
2020-05-14,03:20,양배추진액,2020-05-14 03:20:00,60.0
2020-05-14,04:20,지베르니,2020-05-14 04:20:00,40.0
2020-05-14,05:00,페리엘리스선글라스,2020-05-14 05:00:00,40.0
2020-05-14,05:40,CERINI by PAT 남성상의,2020-05-14 05:40:00,40.0
2020-05-14,06:20,실크트리속옷,2020-05-14 06:20:00,60.0
2020-05-14,07:20,농협 안심벌꿀,2020-05-14 07:20:00,60.0
2020-05-14,08:20,엔엔에프 패션,2020-05-14 08:20:00,60.0
2020-05-14,09:20,AXA운전자보험,2020-05-14 09:20:00,60.0
2020-05-14,10:20,시스마르스,2020-05-14 10:20:00,60.0
2020-05-14,11:20,김영근명인도토리묵,2020-05-14 11:20:00,60.0
2020-05-14,12:20,발레리속옷,2020-05-14 12:20:00,60.0
2020-05-14,13:20,명품잡화,2020-05-14 13:20:00,60.0
2020-05-14,14:20,바비리스,2020-05-14 14:20:00,60.0
2020-05-14,15:20,신일,2020-05-14 15:20:00,60.0
2020-05-14,16:20,린나이가스레인지,2020-05-14 16:20:00,60.0
2020-05-14,17:20,DB암보험,2020-05-14 17:20:00,60.0
2020-05-14,18:20,손질새꼬막,2020-05-14 18:20:00,60.0
2020-05-14,19:20,도가니탕,2020-05-14 19:20:00,60.0
2020-05-14,20:20,캐리어에어컨,2020-05-14 20:20:00,60.0
2020-05-14,21:20,해남고구마,2020-05-14 21:20:00,60.0
2020-05-14,22:20,삼성TV,2020-05-14 22:20:00,60.0
2020-05-14,23:20,보루네오침대,2020-05-14 23:20:00,60.0
2020-05-15,00:20,샤워기,2020-05-15 00:20:00,60.0
2020-05-15,01:20,마르조,2020-05-15 01:20:00,40.0
2020-05-15,02:00,마르조,2020-05-15 02:00:00,20.0
2020-05-15,02:20,페리엘리스선글라스,2020-05-15 02:20:00,60.0
2020-05-15,03:20,이동수골프,2020-05-15 03:20:00,60.0
2020-05-15,04:20,레노마양우산,2020-05-15 04:20:00,40.0
2020-05-15,05:00,네오젠,2020-05-15 05:00:00,40.0
2020-05-15,05:40,네오젠마스카라,2020-05-15 05:40:00,40.0
2020-05-15,06:20,크리스티나앤코상의,2020-05-15 06:20:00,60.0
2020-05-15,07:20,석류즙,2020-05-15 07:20:00,60.0
2020-05-15,08:20,쿠미투니카쉐이퍼,2020-05-15 08:20:00,60.0
2020-05-15,09:20,엔엔에프 팬츠,2020-05-15 09:20:00,60.0
2020-05-15,10:20,드립커피,2020-05-15 10:20:00,60.0
2020-05-15,11:20,유귀열갓김치,2020-05-15 11:20:00,60.0
2020-05-15,12:20,DB암보험,2020-05-15 12:20:00,60.0
2020-05-15,13:20,시스마르스,2020-05-15 13:20:00,60.0
2020-05-15,14:20,프리모폴딩선반,2020-05-15 14:20:00,60.0
2020-05-15,15:20,명품잡화,2020-05-15 15:20:00,60.0
2020-05-15,16:20,제주수산물세트,2020-05-15 16:20:00,60.0
2020-05-15,17:20,유귀열삼계탕,2020-05-15 17:20:00,60.0
2020-05-15,18:20,완도 활전복,2020-05-15 18:20:00,60.0
2020-05-15,19:20,보닌남성기초,2020-05-15 19:20:00,60.0
2020-05-15,20:20,LGTV,2020-05-15 20:20:00,60.0
2020-05-15,21:20,LG냉장고,2020-05-15 21:20:00,60.0
2020-05-15,22:20,삼성화재,2020-05-15 22:20:00,60.0
2020-05-15,23:20,아이러너렌탈,2020-05-15 23:20:00,60.0
2020-05-16,00:20,모공관리기,2020-05-16 00:20:00,60.0
2020-05-16,01:20,마르조,2020-05-16 01:20:00,40.0
2020-05-16,02:00,트레스패스슈즈,2020-05-16 02:00:00,20.0
2020-05-16,02:20,리리코스팩트,2020-05-16 02:20:00,60.0
2020-05-16,03:20,삭루츠 백,2020-05-16 03:20:00,60.0
2020-05-16,04:20,레이프릴속옷,2020-05-16 04:20:00,40.0
2020-05-16,05:00,잭필드,2020-05-16 05:00:00,40.0
2020-05-16,05:40,마르엘라로사티,2020-05-16 05:40:00,40.0
2020-05-16,06:20,코몽트상의,2020-05-16 06:20:00,60.0
2020-05-16,07:20,선글라스,2020-05-16 07:20:00,60.0
2020-05-16,08:20,삼육두유세트,2020-05-16 08:20:00,60.0
2020-05-16,09:20,쿠쿠 압력밥솥,2020-05-16 09:20:00,60.0
2020-05-16,10:20,삼성TV,2020-05-16 10:20:00,60.0
2020-05-16,11:20,한일믹서기,2020-05-16 11:20:00,60.0
2020-05-16,12:20,LG샤프란,2020-05-16 12:20:00,60.0
2020-05-16,13:20,명품잡화,2020-05-16 13:20:00,60.0
2020-05-16,14:20,매직쉐프전자레인지,2020-05-16 14:20:00,60.0
2020-05-16,15:20,대우에어컨,2020-05-16 15:20:00,60.0
2020-05-16,16:20,더덕무침,2020-05-16 16:20:00,60.0
2020-05-16,17:20,AXA운전자보험,2020-05-16 17:20:00,40.0
2020-05-16,18:00,정보방송,2020-05-16 18:00:00,20.0
2020-05-16,18:20,LG세탁기,2020-05-16 18:20:00,60.0
2020-05-16,19:20,보루네오가구,2020-05-16 19:20:00,60.0
2020-05-16,20:20,에버라스트속옷,2020-05-16 20:20:00,60.0
2020-05-16,21:20,손질갑오징어,2020-05-16 21:20:00,60.0
2020-05-16,22:20,LG냉장고,2020-05-16 22:20:00,60.0
2020-05-16,23:20,연세두유,2020-05-16 23:20:00,60.0
2020-05-17,00:20,넥센타이어,2020-05-17 00:20:00,60.0
2020-05-17,01:20,끌레드벨리프팅팩,2020-05-17 01:20:00,60.0
2020-05-17,02:20,엑스런,2020-05-17 02:20:00,60.0
2020-05-17,03:20,페리엘리스선글라스,2020-05-17 03:20:00,40.0
2020-05-17,04:00,암블로슈즈,2020-05-17 04:00:00,40.0
2020-05-17,04:40,실크트리이지웨어,2020-05-17 04:40:00,40.0
2020-05-17,05:20,잭필드,2020-05-17 05:20:00,60.0
2020-05-17,06:20,프로월드컵,2020-05-17 06:20:00,60.0
2020-05-17,07:20,파뷔에도마,2020-05-17 07:20:00,60.0
2020-05-17,08:20,셀럽염색제,2020-05-17 08:20:00,60.0
2020-05-17,09:20,보루네오침대,2020-05-17 09:20:00,60.0
2020-05-17,10:20,엔엔에프 패션,2020-05-17 10:20:00,60.0
2020-05-17,11:20,에지리프라이팬,2020-05-17 11:20:00,60.0
2020-05-17,12:20,푸마의류,2020-05-17 12:20:00,60.0
2020-05-17,13:20,LG냉장고,2020-05-17 13:20:00,60.0
2020-05-17,14:20,캐리어에어컨,2020-05-17 14:20:00,60.0
2020-05-17,15:20,안동간고등어,2020-05-17 15:20:00,60.0
2020-05-17,16:20,이종임김치,2020-05-17 16:20:00,60.0
2020-05-17,17:20,영광 모시떡,2020-05-17 17:20:00,60.0
2020-05-17,18:20,램프쿡,2020-05-17 18:20:00,60.0
2020-05-17,19:20,에버홈다지기,2020-05-17 19:20:00,60.0
2020-05-17,20:20,참존,2020-05-17 20:20:00,60.0
2020-05-17,21:20,LGTV,2020-05-17 21:20:00,60.0
2020-05-17,22:20,손질통오징어,2020-05-17 22:20:00,60.0
2020-05-17,23:20,현대해상운전자보험,2020-05-17 23:20:00,60.0
2020-05-18,00:20,쥐포,2020-05-18 00:20:00,60.0
2020-05-18,01:20,닥터관절치료기,2020-05-18 01:20:00,60.0
2020-05-18,02:20,박경호녹용활력,2020-05-18 02:20:00,40.0
2020-05-18,03:00,정보방송,2020-05-18 03:00:00,20.0
2020-05-18,03:20,햇님달님칫솔,2020-05-18 03:20:00,60.0
2020-05-18,04:20,디비노선글라스,2020-05-18 04:20:00,60.0
2020-05-18,05:20,페리엘리스선글라스,2020-05-18 05:20:00,60.0
2020-05-18,06:20,마르조,2020-05-18 06:20:00,60.0
2020-05-18,07:20,농협 안심벌꿀,2020-05-18 07:20:00,60.0
2020-05-18,08:20,어성초샴푸,2020-05-18 08:20:00,60.0
2020-05-18,09:20,엔엔에프 팬츠,2020-05-18 09:20:00,60.0
2020-05-18,10:20,에버홈다지기,2020-05-18 10:20:00,60.0
2020-05-18,11:20,연세두유,2020-05-18 11:20:00,60.0
2020-05-18,12:20,마르조,2020-05-18 12:20:00,60.0
2020-05-18,13:20,참존,2020-05-18 13:20:00,60.0
2020-05-18,14:20,LG샤프란,2020-05-18 14:20:00,60.0
2020-05-18,15:20,현대해상운전자보험,2020-05-18 15:20:00,60.0
2020-05-18,16:20,한일믹서기,2020-05-18 16:20:00,60.0
2020-05-18,17:20,쥐포,2020-05-18 17:20:00,60.0
2020-05-18,18:20,유귀열갓김치,2020-05-18 18:20:00,60.0
2020-05-18,19:20,에버라스트속옷,2020-05-18 19:20:00,60.0
2020-05-18,20:20,삼성TV,2020-05-18 20:20:00,60.0
2020-05-18,21:20,완도 활전복,2020-05-18 21:20:00,60.0
2020-05-18,22:20,보루네오침대,2020-05-18 22:20:00,60.0
2020-05-18,23:20,현대정수기,2020-05-18 23:20:00,60.0
2020-05-19,00:20,선일금고,2020-05-19 00:20:00,60.0
2020-05-19,01:20,예쎄패션,2020-05-19 01:20:00,40.0
2020-05-19,02:00,예쎄패션,2020-05-19 02:00:00,20.0
2020-05-19,02:20,라쉬반,2020-05-19 02:20:00,60.0
2020-05-19,03:20,코이모리빙박스,2020-05-19 03:20:00,60.0
2020-05-19,04:20,지베르니,2020-05-19 04:20:00,60.0
2020-05-19,05:20,선식,2020-05-19 05:20:00,60.0
2020-05-19,06:20,시스마르스,2020-05-19 06:20:00,60.0
2020-05-19,07:20,셀럽염색제,2020-05-19 07:20:00,60.0
2020-05-19,08:20,아키속옷,2020-05-19 08:20:00,60.0
2020-05-19,09:20,올리고그릴,2020-05-19 09:20:00,60.0
2020-05-19,10:20,이종임김치,2020-05-19 10:20:00,60.0
2020-05-19,11:20,주원산 훈제오리,2020-05-19 11:20:00,60.0
2020-05-19,12:20,삼성암보험,2020-05-19 12:20:00,60.0
2020-05-19,13:20,샤워기,2020-05-19 13:20:00,60.0
2020-05-19,14:20,월드컵슈즈,2020-05-19 14:20:00,60.0
2020-05-19,15:20,엔엔에프 팬츠,2020-05-19 15:20:00,60.0
2020-05-19,16:20,린나이가스레인지,2020-05-19 16:20:00,60.0
2020-05-19,17:20,노르웨이고등어,2020-05-19 17:20:00,60.0
2020-05-19,18:20,다시팩,2020-05-19 18:20:00,60.0
2020-05-19,19:20,보닌남성기초,2020-05-19 19:20:00,60.0
2020-05-19,20:20,에지리프라이팬,2020-05-19 20:20:00,60.0
2020-05-19,21:20,쿠쿠 압력밥솥,2020-05-19 21:20:00,60.0
2020-05-19,22:20,LG냉장고,2020-05-19 22:20:00,60.0
2020-05-19,23:20,DB운전자보험,2020-05-19 23:20:00,60.0
2020-05-20,00:20,디비노선글라스,2020-05-20 00:20:00,60.0
2020-05-20,01:20,엔엔에프 팬츠,2020-05-20 01:20:00,60.0
2020-05-20,02:20,엔엔에프 팬츠,2020-05-20 02:20:00,60.0
2020-05-20,03:20,석류즙,2020-05-20 03:20:00,60.0
2020-05-20,04:20,지베르니,2020-05-20 04:20:00,60.0
2020-05-20,05:20,라쉬반,2020-05-20 05:20:00,40.0
2020-05-20,06:00,AIG보험,2020-05-20 06:00:00,40.0
2020-05-20,06:40,섬유유연제,2020-05-20 06:40:00,40.0
2020-05-20,07:20,마르엘라로사티,2020-05-20 07:20:00,60.0
2020-05-20,08:20,시스마르스,2020-05-20 08:20:00,60.0
2020-05-20,09:20,선스틱,2020-05-20 09:20:00,60.0
2020-05-20,10:20,프리모폴딩선반,2020-05-20 10:20:00,60.0
2020-05-20,11:20,성주참외,2020-05-20 11:20:00,60.0
2020-05-20,12:20,사조연어,2020-05-20 12:20:00,60.0
2020-05-20,13:20,AXA운전자보험,2020-05-20 13:20:00,60.0
2020-05-20,14:20,벨레즈온,2020-05-20 14:20:00,60.0
2020-05-20,15:20,신일,2020-05-20 15:20:00,60.0
2020-05-20,16:20,김영근명인도토리묵,2020-05-20 16:20:00,60.0
2020-05-20,17:20,다시마국수,2020-05-20 17:20:00,60.0
2020-05-20,18:20,영산포 숙성 홍어회,2020-05-20 18:20:00,60.0
2020-05-20,19:20,쿠첸전기밥솥,2020-05-20 19:20:00,60.0
2020-05-20,20:20,LG통돌이세탁기,2020-05-20 20:20:00,60.0
2020-05-20,21:20,완도 활전복,2020-05-20 21:20:00,60.0
2020-05-20,22:20,LGTV,2020-05-20 22:20:00,60.0
2020-05-20,23:20,프로월드컵,2020-05-20 23:20:00,60.0
2020-05-21,00:20,쿠쿠정수기,2020-05-21 00:20:00,60.0
2020-05-21,01:20,마스크팩,2020-05-21 01:20:00,40.0
2020-05-21,02:00,마스크팩,2020-05-21 02:00:00,20.0
2020-05-21,02:20,멋진밥상 흥양농협쌀,2020-05-21 02:20:00,60.0
2020-05-21,03:20,완도김,2020-05-21 03:20:00,60.0
2020-05-21,04:20,삼성암보험,2020-05-21 04:20:00,60.0
2020-05-21,05:20,클란츠멀티쿡,2020-05-21 05:20:00,60.0
2020-05-21,06:20,코몽트상의,2020-05-21 06:20:00,60.0
2020-05-21,07:20,오곡누룽지,2020-05-21 07:20:00,60.0
2020-05-21,08:20,쿠미투니카팬티,2020-05-21 08:20:00,60.0
2020-05-21,09:20,프리지아헤어컬러,2020-05-21 09:20:00,60.0
2020-05-21,10:20,연세두유,2020-05-21 10:20:00,60.0
2020-05-21,11:20,강순의약밥,2020-05-21 11:20:00,60.0
2020-05-21,12:20,월드컵슈즈,2020-05-21 12:20:00,60.0
2020-05-21,13:20,DB암보험,2020-05-21 13:20:00,60.0
2020-05-21,14:20,예쎄패션,2020-05-21 14:20:00,60.0
2020-05-21,15:20,한일믹서기,2020-05-21 15:20:00,60.0
2020-05-21,16:20,영광 모시떡,2020-05-21 16:20:00,60.0
2020-05-21,17:20,손질새꼬막,2020-05-21 17:20:00,60.0
2020-05-21,18:20,보닌남성기초,2020-05-21 18:20:00,60.0
2020-05-21,19:20,보루네오가구,2020-05-21 19:20:00,60.0
2020-05-21,20:20,하림닭발,2020-05-21 20:20:00,60.0
2020-05-21,21:20,LG냉장고,2020-05-21 21:20:00,60.0
2020-05-21,22:20,에어컨,2020-05-21 22:20:00,60.0
2020-05-21,23:20,에버라스트속옷,2020-05-21 23:20:00,60.0
2020-05-22,00:20,병천순대국,2020-05-22 00:20:00,60.0
2020-05-22,01:20,음식물처리기,2020-05-22 01:20:00,40.0
2020-05-22,02:00,음식물처리기,2020-05-22 02:00:00,20.0
2020-05-22,02:20,래쉬톡원터치속눈썹,2020-05-22 02:20:00,60.0
2020-05-22,03:20,엘렌실라커버쿠션,2020-05-22 03:20:00,40.0
2020-05-22,04:00,이동수골프,2020-05-22 04:00:00,40.0
2020-05-22,04:40,페리엘리스선글라스,2020-05-22 04:40:00,40.0
2020-05-22,05:20,김정문알로에,2020-05-22 05:20:00,60.0
2020-05-22,06:20,오행자금동전파스,2020-05-22 06:20:00,60.0
2020-05-22,07:20,베베풋,2020-05-22 07:20:00,60.0
2020-05-22,08:20,LG샤프란,2020-05-22 08:20:00,60.0
2020-05-22,09:20,시스마르스,2020-05-22 09:20:00,60.0
2020-05-22,10:20,유귀열갓김치,2020-05-22 10:20:00,60.0
2020-05-22,11:20,에지리프라이팬,2020-05-22 11:20:00,60.0
2020-05-22,12:20,실크트리이지웨어,2020-05-22 12:20:00,60.0
2020-05-22,13:20,샤워기,2020-05-22 13:20:00,60.0
2020-05-22,14:20,라라쎄,2020-05-22 14:20:00,60.0
2020-05-22,15:20,삼성암보험,2020-05-22 15:20:00,60.0
2020-05-22,16:20,반건조가자미,2020-05-22 16:20:00,60.0
2020-05-22,17:20,진한부대찌개,2020-05-22 17:20:00,60.0
2020-05-22,18:20,프로월드컵,2020-05-22 18:20:00,60.0
2020-05-22,19:20,프로스펙스 속옷,2020-05-22 19:20:00,60.0
2020-05-22,20:20,드립커피,2020-05-22 20:20:00,60.0
2020-05-22,21:20,손질갑오징어,2020-05-22 21:20:00,60.0
2020-05-22,22:20,보루네오침대,2020-05-22 22:20:00,60.0
2020-05-22,23:20,DB운전자보험,2020-05-22 23:20:00,60.0
2020-05-23,00:20,소화기,2020-05-23 00:20:00,60.0
2020-05-23,01:20,CERINI by PAT 패션,2020-05-23 01:20:00,40.0
2020-05-23,02:00,CERINI by PAT 패션,2020-05-23 02:00:00,20.0
2020-05-23,02:20,도어락,2020-05-23 02:20:00,60.0
2020-05-23,03:20,에버라스트속옷,2020-05-23 03:20:00,60.0
2020-05-23,04:20,암블로슈즈,2020-05-23 04:20:00,60.0
2020-05-23,05:20,비즈베개,2020-05-23 05:20:00,60.0
2020-05-23,06:20,로젠침대,2020-05-23 06:20:00,60.0
2020-05-23,07:20,아놀드파마,2020-05-23 07:20:00,60.0
2020-05-23,08:20,자연감성속옷,2020-05-23 08:20:00,60.0
2020-05-23,09:20,김정문알로에,2020-05-23 09:20:00,60.0
2020-05-23,10:20,램프쿡,2020-05-23 10:20:00,60.0
2020-05-23,11:20,LGTV,2020-05-23 11:20:00,60.0
2020-05-23,12:20,엔엔에프 팬츠,2020-05-23 12:20:00,60.0
2020-05-23,13:20,레이프릴속옷,2020-05-23 13:20:00,60.0
2020-05-23,14:20,LG통돌이세탁기,2020-05-23 14:20:00,60.0
2020-05-23,15:20,반건조오징어,2020-05-23 15:20:00,60.0
2020-05-23,16:20,거문도,2020-05-23 16:20:00,60.0
2020-05-23,17:20,프로스펙스 속옷,2020-05-23 17:20:00,60.0
2020-05-23,18:20,올리고그릴,2020-05-23 18:20:00,60.0
2020-05-23,19:20,에어컨,2020-05-23 19:20:00,60.0
2020-05-23,20:20,참존,2020-05-23 20:20:00,60.0
2020-05-23,21:20,이종임김치,2020-05-23 21:20:00,60.0
2020-05-23,22:20,완도 활전복,2020-05-23 22:20:00,60.0
2020-05-23,23:20,모공관리기,2020-05-23 23:20:00,60.0
2020-05-24,00:20,아이러너렌탈,2020-05-24 00:20:00,60.0
2020-05-24,01:20,동양생명암보험,2020-05-24 01:20:00,60.0
2020-05-24,02:20,닥터관절치료기,2020-05-24 02:20:00,60.0
2020-05-24,03:20,시스마르스,2020-05-24 03:20:00,40.0
2020-05-24,04:00,지베르니,2020-05-24 04:00:00,40.0
2020-05-24,04:40,페리엘리스선글라스,2020-05-24 04:40:00,40.0
2020-05-24,05:20,닥터웰무선안마기,2020-05-24 05:20:00,60.0
2020-05-24,06:20,소노비,2020-05-24 06:20:00,60.0
2020-05-24,07:20,CERINI by PAT 패션,2020-05-24 07:20:00,60.0
2020-05-24,08:20,에어프라이어,2020-05-24 08:20:00,60.0
2020-05-24,09:20,w클라우드,2020-05-24 09:20:00,60.0
2020-05-24,10:20,제주오메기떡,2020-05-24 10:20:00,60.0
2020-05-24,11:20,프로스펙스 속옷,2020-05-24 11:20:00,60.0
2020-05-24,12:20,명품잡화,2020-05-24 12:20:00,60.0
2020-05-24,13:20,벤트리,2020-05-24 13:20:00,60.0
2020-05-24,14:20,시스마르스,2020-05-24 14:20:00,60.0
2020-05-24,15:20,비버리힐스폴로 남성기초세트,2020-05-24 15:20:00,60.0
2020-05-24,16:20,완도 활전복,2020-05-24 16:20:00,60.0
2020-05-24,17:20,캐리어에어컨,2020-05-24 17:20:00,60.0
2020-05-24,18:20,현대정수기,2020-05-24 18:20:00,60.0
2020-05-24,19:20,쿠진나이프케어,2020-05-24 19:20:00,60.0
2020-05-24,20:20,LG냉장고,2020-05-24 20:20:00,60.0
2020-05-24,21:20,삼성TV,2020-05-24 21:20:00,60.0
2020-05-24,22:20,쿠쿠 압력밥솥,2020-05-24 22:20:00,60.0
2020-05-24,23:20,손질문어,2020-05-24 23:20:00,60.0
2020-05-25,00:20,DB암보험,2020-05-25 00:20:00,60.0
2020-05-25,01:20,마르엘라로사티,2020-05-25 01:20:00,40.0
2020-05-25,02:00,음파진동기,2020-05-25 02:00:00,60.0
2020-05-25,03:00,정보방송,2020-05-25 03:00:00,20.0
2020-05-25,03:20,칼리베이직백,2020-05-25 03:20:00,60.0
2020-05-25,04:20,지베르니,2020-05-25 04:20:00,60.0
2020-05-25,05:20,쿠쿠정수기,2020-05-25 05:20:00,60.0
2020-05-25,06:20,쿠미투니카쉐이퍼,2020-05-25 06:20:00,60.0
2020-05-25,07:20,제주수산물세트,2020-05-25 07:20:00,60.0
2020-05-25,08:20,식기건조대,2020-05-25 08:20:00,60.0
2020-05-25,09:20,예쎄패션,2020-05-25 09:20:00,60.0
2020-05-25,10:20,선스틱,2020-05-25 10:20:00,60.0
2020-05-25,11:20,쿠쿠 압력밥솥,2020-05-25 11:20:00,60.0
2020-05-25,12:20,삼성암보험,2020-05-25 12:20:00,60.0
2020-05-25,13:20,라라쎄,2020-05-25 13:20:00,60.0
2020-05-25,14:20,참존,2020-05-25 14:20:00,60.0
2020-05-25,15:20,디비노선글라스,2020-05-25 15:20:00,60.0
2020-05-25,16:20,유귀열갓김치,2020-05-25 16:20:00,60.0
2020-05-25,17:20,CJ 비비고,2020-05-25 17:20:00,60.0
2020-05-25,18:20,램프쿡,2020-05-25 18:20:00,60.0
2020-05-25,19:20,보닌남성기초,2020-05-25 19:20:00,60.0
2020-05-25,20:20,연세두유,2020-05-25 20:20:00,60.0
2020-05-25,21:20,에어컨,2020-05-25 21:20:00,60.0
2020-05-25,22:20,손질갑오징어,2020-05-25 22:20:00,60.0
2020-05-25,23:20,DB운전자보험,2020-05-25 23:20:00,60.0
2020-05-26,00:20,CERINI by PAT 패션,2020-05-26 00:20:00,60.0
2020-05-26,01:20,라쉬반,2020-05-26 01:20:00,40.0
2020-05-26,02:00,라쉬반,2020-05-26 02:00:00,20.0
2020-05-26,02:20,속눈썹,2020-05-26 02:20:00,60.0
2020-05-26,03:20,셀레뷰립스틱,2020-05-26 03:20:00,60.0
2020-05-26,04:20,페리엘리스선글라스,2020-05-26 04:20:00,60.0
2020-05-26,05:20,르까프의류,2020-05-26 05:20:00,60.0
2020-05-26,06:20,코몽트상의,2020-05-26 06:20:00,60.0
2020-05-26,07:20,엔엔에프 팬츠,2020-05-26 07:20:00,60.0
2020-05-26,08:20,주원산 훈제오리,2020-05-26 08:20:00,60.0
2020-05-26,09:20,마르조,2020-05-26 09:20:00,60.0
2020-05-26,10:20,올리고그릴,2020-05-26 10:20:00,60.0
2020-05-26,11:20,영광 모시떡,2020-05-26 11:20:00,60.0
2020-05-26,12:20,신일,2020-05-26 12:20:00,60.0
2020-05-26,13:20,AXA운전자보험,2020-05-26 13:20:00,60.0
2020-05-26,14:20,리복,2020-05-26 14:20:00,60.0
2020-05-26,15:20,에버홈다지기,2020-05-26 15:20:00,60.0
2020-05-26,16:20,시스마르스,2020-05-26 16:20:00,60.0
2020-05-26,17:20,셀럽염색제,2020-05-26 17:20:00,60.0
2020-05-26,18:20,프로스펙스 속옷,2020-05-26 18:20:00,60.0
2020-05-26,19:20,에지리프라이팬,2020-05-26 19:20:00,60.0
2020-05-26,20:20,완도 활전복,2020-05-26 20:20:00,60.0
2020-05-26,21:20,LG냉장고,2020-05-26 21:20:00,60.0
2020-05-26,22:20,아키속옷,2020-05-26 22:20:00,60.0
2020-05-26,23:20,LG휘센에어컨,2020-05-26 23:20:00,60.0
2020-05-27,00:20,현대해상운전자보험,2020-05-27 00:20:00,60.0
2020-05-27,01:20,음파진동기,2020-05-27 01:20:00,40.0
2020-05-27,02:00,음파진동기,2020-05-27 02:00:00,20.0
2020-05-27,02:20,샤워기,2020-05-27 02:20:00,60.0
2020-05-27,03:20,뉴웨이브러쉬,2020-05-27 03:20:00,60.0
2020-05-27,04:20,도어락,2020-05-27 04:20:00,60.0
2020-05-27,05:20,도루코,2020-05-27 05:20:00,60.0
2020-05-27,06:20,할리마리,2020-05-27 06:20:00,60.0
2020-05-27,07:20,어성초샴푸,2020-05-27 07:20:00,60.0
2020-05-27,08:20,콜라겐,2020-05-27 08:20:00,60.0
2020-05-27,09:20,프리모폴딩선반,2020-05-27 09:20:00,60.0
2020-05-27,10:20,스케쳐스,2020-05-27 10:20:00,60.0
2020-05-27,11:20,노르웨이고등어,2020-05-27 11:20:00,60.0
